ID,condition,RT,resp,ACC
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 504," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 449," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 425," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 514," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 520," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 569," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 425," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 499," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 441," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 416," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 499," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 552," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 585," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 594," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 617," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 600," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 554," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 449," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 489," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 442," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 448," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 473," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 465," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 617," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 603," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 504," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 536," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,livingReal, 472," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 517," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 440," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 500," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 478," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 467," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 736," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 681," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 504," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 594," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 585," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 543," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizePrac, 649," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 686," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 529," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 536," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 145," ""k"""," ""other"""
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 626," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 578," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 649," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 721," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 657," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 536," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 528," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 559," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 561," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 682," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 424," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 400," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 393," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 762," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 657," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 593," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 609," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 623," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 578," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 658," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 504," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 625," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 531," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 740," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 689," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 1457," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 992," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 632," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 560," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,sizeReal, 471," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 1094," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 640," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 657," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 793," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 712," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 656," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 623," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 513," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 688," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 488," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 592," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 640," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 539," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 689," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 896," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 539," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 488," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 544," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 986," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 592," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 578," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 474," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 1065," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedPrac, 642," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 382," ""a"""," ""other"""
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 611," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 803," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 536," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 633," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 696," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 442," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1106," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 512," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 713," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 680," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1995," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 928," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 880," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 625," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 527," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 583," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 633," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 601," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 817," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 505," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 968," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 450," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 762," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1011," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1391," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 812," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1025," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 2801," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 672," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 546," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 640," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 424," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 552," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 520," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 467," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1568," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 664," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1290," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 410," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 624," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 617," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 993," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 545," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 473," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 553," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 697," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 569," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1081," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 547," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 496," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 410," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 913," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 655," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 562," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 776," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 610," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 514," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 575," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 554," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1081," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 721," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1064," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 985," ""j""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1217," ""f""", 0
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 819," ""f""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 970," ""j""", 1
A2CT4NPTC5TC1Z:3M81GAB8A1PSQT4XNLB7NOID79MQBV,mixedReal, 1066," ""j""", 1
